"","sample","id","sign","text"
"6540",6540,734562,"Libra","    Small Picture   - murder rap - lack of identification papers / peace-bonded weapons - K'Sh'Aal - lost 11 days - where's Burne - good/bad Red Plumes - Plume patrol emitting magic aura during battle - Red Plumes defeat orc army twice their size; word spreading beyond Hillsfar - Plume soldier addicted to keech; possible source = Lividia?; link with Boragard and the Bullyboys? - K'Sh'Aal = 'K'? - Esseneth, Luc, and a book you can't put down - Lizard Men under the city - memory flashes of possible forgotten places/events - curious tracks in rooms = possible lead in abandoned area of Civic District - Ethelred, during battle, notes that Rhanellus has two souls...? - Connor's contacts in Hillsfar = info? - How did the party acquire the antidote? - Who wounded Rhanellus and Ian?    Big Picture   - Zhentarim; Zhentil Keep; possible civil war? - Cormyr vs. Sembia:  Spring = War? - Dragon's Graveyard: worth going to right now? - Thulos - Yoggoth - Harpers - Strife between Drow Houses in the Underdark - Arabel (default capital of Cormyr), Lady Myrmeen, the Order of the Shining Dawn, Tilverton threat? - Castillion's fate: still relevant? - Threat from the East? - Demons/Demon Kings rising or returning? - Giants gathering north of the Citadel of the Raven? - Zhentarim interests:  black powder, dead giants, crystal swords, time control, demonic sites - Fate of the Obliat - The Shadow of Semerius / Dragons - Fairies and Dragons = the first beings on Teranel? - Curious historical discoveries - Connor's Codex is one volume of three - Mystra's Tear, magic's wane - Where did the Elves go, and will they return? - The Hand and Master Po - What is Calleum doing in the Great Dale? - What army will Gregory lead; did the girl in Shadowdale truly have a gift? - Rhanellus attaked his son...? - Luc is a gift and a key = Shaddath? - What was going on at Adbar / Hellgate Keep? - Can Teranel be restored to whence it was taken?  Just some things to ponder. "
"6541",6541,734562,"Libra","   greetings, RPG'ers.  these two new blogs for 'glory' and 'shiva' have been designed for discussion about the respective games.  this will provide a place for us to discuss our characters, the current plot threads, and perhaps even come up with some answers to the puzzles that have been presented to us.  it may also serve as a way for the respective Game Masters to get a feel of where the group is heading.  my original and grander plans for 'ahvanet' may be on hold indefinitely; rather than wait until the whole thing comes together, i decided to go ahead with the blogging portion.  please keep the random tomfoolery to a minimum, so that we can maintain focus; we've got 'circle of irony' for that! "
"6542",6542,734562,"Libra","   god hates his day job "
"6543",6543,734562,"Libra","   Testing...1.....2....3......tap,tap,tap. Hey! is this thing on? Hello.... "
"6544",6544,734562,"Libra","   yo, yo, yo homeslices! "
"6545",6545,734562,"Libra","   Hey folks -- check your email!  No game today.  Apologies to all, explanations within. "
"6546",6546,734562,"Libra","   i will be there for the entire game this week.  woo hoo "
"6547",6547,734562,"Libra","   Even funnier if you replace the guys with a drow, a beholder, and an illithid. "
"6548",6548,734562,"Libra","   joke moved to circle of irony  err...actually not.  forget it ever existed  These are not the droids you're looking for.    "
"6549",6549,734562,"Libra","   i will be at the next game! "
"6550",6550,734562,"Libra","   The road to glory is currently a quiet one, it seems.  Welcome, Rahn'Keth.  I'm your private dancer. "
"6551",6551,734562,"Libra","   Hey!  You buckle your swashes someplace else, pal!  This is a family friendly joint! "
"6552",6552,734562,"Libra","   man, that was like one of the best games ever....  "
"6553",6553,734562,"Libra","   this is what i also look for in relationships:  No More Messy 'Inky' Towels and Hands  *   Easy Break Down and Assembly  *   Customizing Evolving Map  *   Standard One Inch (1') Grids "
"6554",6554,734562,"Libra","   this makes me want to run a dungeon crawl again:   urlLink tact-tiles  "
"6555",6555,734562,"Libra","    RTG Party 1.0   (*) indicates Blood of Tilvernus  - Burne Trinson*, Paladin of Heironeous, of Tilverton - Brother Ian, Monk, of Tilverton - Boris Borovich*, Fighter, of Tilverton - Gregory Sendant*, Ranger/Fighter, of Tilverton - Luc, Bard, of Cormyr - Rhanellus, Sorcerer/Fighter, heritage unknown   RTG Party 2.0    changes:  Boris Borovich returns to Tilverton; Connor joins in Shadowdale  - Burne Trinson, Paladin of Heironeous - Brother Ian, Monk - Gregory Sendant, Ranger/Fighter - Luc, Bard - Rhanellus, Sorcerer/Fighter - Connor McClaren, Rogue/Wizard, of Hillsfar   RTG Party 3.0    changes: Fennie joins in the Underdark  - Burne Trinson, Paladin - Brother Ian, Monk - Gregory Sendant, Ranger/Fighter - Luc, Bard - Rhanellus, Sorcerer/Fighter - Connor McLaren, Rogue/Wizard - Hermione Fenwick, Rogue, of Sembia   RTG Party 4.0    changes:  Burne departs for Rashemen; Gregory acquires new talents; Adan joins in Hillsfar  - Brother Ian, Monk - Gregory Sendant, Ranger/Fighter/Druid - Luc, Bard - Rhanellus, Sorcerer/Fighter - Connor McLaren, Rogue/Wizard - Hermione Fenwick, Rogue - Adan, Cleric of Fharlangn, of the Great Dale   RTG Party 5.0    changes:  Brother Ian and Gregory choose to deliver news to Tilverton; three as-yet unknown heroes join  - Luc, Bard - Rhanellus, Sorcerer/Fighter - Connor McLaren, Rogue/Wizard - Hermione Fenwick, Rogue - Adan, Cleric of Fharlangn - Unknown #1 - Unknown #2 - Unknown #3  Party 5.0 will represent 8 different geographic regions of Faerun -- none of them Tilverton.  Also, the Blood of Tilvernus is no longer present.  Only two witnesses remain of the Winter's Edge festival that initiated the long road to glory.  Including the three new additions, the campaign has produced 12 unique player characters so far.  What new, future souls may join the present struggle remains to be seen. "
